6834,1049,5.0,1490659200
3619,1049,5.0,1490659200
5212,1049,5.0,1464134400
2951,1049,5.0,1464134400
8417,1049,4.0,1464134400
4032,1049,5.0,1460937600
9301,1049,5.0,1460937600
8181,1049,5.0,1460937600
1004,47,1.0,1520467200
1745,47,4.0,1433548800
7720,47,4.0,1428364800
6995,47,5.0,1415232000
1419,47,5.0,1415232000
1432,47,5.0,1407542400
9535,47,4.0,1407542400
3975,47,5.0,1399939200
4394,47,5.0,1387065600
2411,47,5.0,1379203200
5392,47,5.0,1379203200
6128,47,5.0,1379203200
317,807,5.0,1531699200
2680,807,5.0,1531440000
4883,807,5.0,1526860800
2679,807,5.0,1526860800
2363,807,4.0,1526860800
2593,807,5.0,1520899200
1784,807,4.0,1520726400
7238,807,5.0,1516752000
2144,807,5.0,1513382400
647,807,5.0,1513382400
7696,807,4.0,1513382400
9105,807,4.0,1513382400
5022,137,5.0,1416355200
1733,137,5.0,1416355200
3827,137,5.0,1416355200
7859,137,5.0,1416355200
5380,137,5.0,1416355200
1701,137,5.0,1415923200
5574,137,5.0,1415923200
2797,137,5.0,1415923200
1877,137,5.0,1415923200
510,137,5.0,1415923200
6256,137,5.0,1360281600
5904,137,5.0,1359158400
1043,388,4.0,1525996800
2877,388,5.0,1525737600
2180,388,1.0,1524528000
666,388,3.0,1523750400
2935,388,5.0,1513641600
6960,388,5.0,1508112000
1517,388,4.0,1489449600
7865,388,3.0,1489449600
5290,388,3.0,1480464000
592,388,3.0,1467590400
6696,388,1.0,1460419200
81,388,5.0,1459382400
3591,404,5.0,1529366400
1386,404,5.0,1506902400
5057,404,5.0,1478563200
2846,404,5.0,1478563200
5543,404,5.0,1478563200
2307,404,3.0,1478563200
5907,404,5.0,1478563200
8826,404,5.0,1475798400
222,404,5.0,1475798400
8358,404,5.0,1473465600
2069,404,5.0,1473465600
3198,404,5.0,1449964800
739,470,3.0,1437177600
6750,470,5.0,1413158400
1016,470,2.0,1401062400
8424,470,3.0,1363219200
3868,470,5.0,1360886400
1685,470,4.0,1351382400
6016,470,4.0,1350864000
7925,470,4.0,1341705600
2818,470,4.0,1338595200
8707,470,5.0,1338595200
7140,470,4.0,1336867200
7077,470,4.0,1333238400
6520,444,4.0,1524960000
5088,444,4.0,1524960000
1214,444,5.0,1524960000
6906,444,5.0,1524960000
4139,444,5.0,1524960000
8587,444,5.0,1485907200
1322,444,3.0,1387756800
4800,444,5.0,1387756800
9481,444,5.0,1383609600
9365,444,5.0,1383609600
2715,444,5.0,1383609600
3802,444,5.0,1383609600
8063,778,5.0,1428796800
8761,778,3.0,1425859200
7383,778,5.0,1423958400
6161,778,5.0,1423958400
2683,778,2.0,1423958400
7253,778,4.0,1423958400
8828,778,5.0,1394409600
4349,778,5.0,1394409600
5793,778,5.0,1393459200
7196,778,5.0,1393459200
7312,778,5.0,1393459200
1146,778,5.0,1383350400
5633,707,5.0,1507939200
7079,707,4.0,1507939200
7132,707,4.0,1487548800
956,707,3.0,1486252800
5148,707,4.0,1485388800
9362,707,3.0,1485388800
8035,707,3.0,1484784000
1457,707,3.0,1484784000
3758,707,4.0,1484784000
3542,707,4.0,1484784000
6532,707,4.0,1484697600
8971,707,5.0,1484265600
3208,1034,5.0,1398556800
6482,1034,5.0,1391472000
460,1034,5.0,1385683200
3157,1034,5.0,1381276800
8550,1034,5.0,1380067200
4971,1034,5.0,1376870400
8674,1034,5.0,1369180800
4718,1034,3.0,1367712000
825,1034,5.0,1363132800
4647,1034,5.0,1355097600
3708,1034,5.0,1327536000
3498,1034,5.0,1323129600
1448,1071,5.0,1523404800
1223,1071,5.0,1521072000
399,1071,5.0,1493337600
3834,1071,2.0,1473552000
8362,1071,5.0,1471132800
9149,1071,5.0,1470787200
6017,1071,2.0,1465344000
4138,1071,4.0,1464220800
7074,1071,4.0,1459382400
2060,1071,5.0,1458950400
6432,1071,5.0,1457136000
4019,1071,5.0,1455235200
1638,1253,5.0,1505865600
3605,1253,5.0,1505606400
877,1253,4.0,1504915200
6255,1253,4.0,1461628800
1804,1253,4.0,1461283200
4248,1253,4.0,1457740800
4085,1253,4.0,1448150400
7378,1253,5.0,1439769600
5363,1253,5.0,1424044800
7578,1253,3.0,1423872000
4737,1253,4.0,1370649600
6215,1253,4.0,1356998400
5621,591,5.0,1494115200
9423,591,5.0,1492473600
6924,591,5.0,1484524800
1703,591,3.0,1439251200
4411,591,4.0,1429574400
9151,591,4.0,1429574400
950,591,4.0,1429574400
6387,591,2.0,1426982400
3296,591,5.0,1426723200
2534,591,4.0,1404259200
7783,591,5.0,1402185600
9011,591,5.0,1399852800
6607,939,5.0,1528416000
1474,939,5.0,1528416000
531,939,5.0,1528416000
3607,939,5.0,1525392000
6186,939,5.0,1513555200
7815,939,5.0,1510272000
2623,939,5.0,1505174400
8628,939,5.0,1496880000
8023,939,5.0,1496880000
3138,939,5.0,1496880000
1938,939,5.0,1496880000
5828,939,5.0,1495152000
7674,311,1.0,1490832000
1860,311,1.0,1490832000
538,311,1.0,1490832000
1555,311,1.0,1490832000
5868,311,5.0,1487894400
6387,311,5.0,1482624000
7799,311,5.0,1482537600
3351,311,3.0,1480636800
831,311,4.0,1480291200
9138,311,5.0,1478908800
3486,311,5.0,1473724800
6202,311,5.0,1469232000
6066,368,4.0,1505865600
4121,368,4.0,1501286400
5614,368,5.0,1459123200
707,368,5.0,1412726400
1914,368,5.0,1402012800
7171,368,1.0,1401321600
6380,368,5.0,1398297600
6490,368,5.0,1398211200
5274,368,5.0,1397174400
1533,368,5.0,1396915200
3957,368,5.0,1396915200
9234,368,5.0,1396915200
7189,1105,5.0,1532131200
929,1105,3.0,1524960000
3966,1105,5.0,1523923200
4627,1105,5.0,1523664000
6746,1105,4.0,1522195200
9297,1105,5.0,1521849600
3915,1105,4.0,1519862400
7412,1105,4.0,1518048000
4848,1105,5.0,1504828800
4834,1105,5.0,1502323200
4170,1105,1.0,1501718400
4086,1105,4.0,1467331200
8385,1207,5.0,1531180800
1016,1207,5.0,1481068800
8390,1207,5.0,1451952000
534,1207,5.0,1451952000
352,1207,4.0,1419984000
8305,1207,5.0,1410393600
3701,1207,5.0,1409356800
7646,1207,5.0,1409356800
8886,1207,5.0,1409356800
8149,1207,5.0,1409356800
767,1207,5.0,1408924800
3664,1207,5.0,1403308800
5394,227,4.0,1509753600
1151,227,2.0,1501891200
8222,227,5.0,1493251200
8956,227,5.0,1480550400
2275,227,4.0,1475452800
2104,227,4.0,1474502400
1281,227,4.0,1473811200
9413,227,5.0,1473120000
2088,227,3.0,1465430400
9324,227,4.0,1464566400
8512,227,4.0,1459036800
8307,227,3.0,1456099200
2723,1126,3.0,1534550400
9298,1126,5.0,1525651200
8035,1126,5.0,1506988800
8776,1126,5.0,1506988800
3895,1126,4.0,1506988800
7016,1126,4.0,1506988800
94,1126,3.0,1503792000
5102,1126,5.0,1502841600
691,1126,4.0,1502841600
5487,1126,5.0,1502841600
1377,1126,5.0,1467590400
9312,1126,5.0,1454630400
460,1037,5.0,1389571200
3378,1037,1.0,1386806400
5704,1037,5.0,1386806400
8302,1037,5.0,1369699200
7754,1037,5.0,1369699200
743,1037,5.0,1362009600
4966,1037,5.0,1361491200
6099,1037,5.0,1359158400
4435,1037,5.0,1359158400
825,1037,5.0,1359158400
2174,1037,5.0,1359158400
7836,1037,4.0,1349395200
8486,938,5.0,1427155200
4802,938,4.0,1420848000
2480,938,4.0,1411430400
8966,938,4.0,1381795200
8009,938,4.0,1380240000
8056,938,4.0,1379808000
781,938,4.0,1379548800
5609,938,4.0,1377388800
6265,938,5.0,1357862400
7838,938,4.0,1357516800
5035,938,5.0,1354147200
1848,938,3.0,1348531200
2804,267,5.0,1517184000
7629,267,5.0,1495324800
6048,267,5.0,1495324800
2622,267,5.0,1495324800
8222,267,5.0,1487462400
9084,267,5.0,1469232000
2088,267,5.0,1463961600
3549,267,5.0,1463443200
3029,267,5.0,1462320000
8512,267,5.0,1456444800
290,267,5.0,1455840000
6864,267,5.0,1455321600
2339,1109,5.0,1534032000
5997,1109,5.0,1471564800
7448,1109,5.0,1442966400
8630,1109,5.0,1442966400
3183,1109,3.0,1420761600
7859,1109,5.0,1406073600
4150,1109,3.0,1406073600
1750,1109,5.0,1398816000
422,1109,3.0,1398816000
7270,1109,5.0,1363305600
1839,1109,5.0,1356048000
2672,1109,3.0,1356048000
4839,505,5.0,1534032000
5398,505,5.0,1522800000
8835,505,5.0,1522800000
567,505,5.0,1522800000
1176,505,5.0,1522800000
3929,505,5.0,1522800000
3851,505,5.0,1522800000
9488,505,4.0,1522800000
6139,505,5.0,1471564800
4429,505,5.0,1451088000
477,505,1.0,1372032000
1250,505,5.0,1372032000
2336,1123,5.0,1504742400
8349,1123,4.0,1502236800
8102,1123,5.0,1499558400
2512,1123,5.0,1499299200
2346,1123,5.0,1498262400
4469,1123,5.0,1498176000
7376,1123,5.0,1497484800
1609,1123,5.0,1496707200
7831,1123,5.0,1496448000
7115,1123,4.0,1496361600
6208,1123,5.0,1496102400
408,1123,5.0,1496016000
6304,851,4.0,1520035200
4802,851,2.0,1520035200
5246,851,3.0,1520035200
9347,851,3.0,1520035200
4072,851,5.0,1520035200
678,851,3.0,1520035200
4611,851,3.0,1520035200
2409,851,3.0,1520035200
4918,851,4.0,1520035200
6066,851,5.0,1483920000
4968,851,5.0,1483920000
7834,851,3.0,1469750400
6304,1308,5.0,1516147200
4003,1308,4.0,1516147200
248,1308,5.0,1516147200
8952,1308,5.0,1516147200
5211,1308,5.0,1429142400
1323,1308,4.0,1413244800
5015,1308,5.0,1412121600
7501,1308,5.0,1397606400
7400,1308,4.0,1397606400
3600,1308,5.0,1381968000
6579,1308,5.0,1376524800
4649,1308,4.0,1367712000
6304,1192,5.0,1514332800
8327,1192,5.0,1512259200
7710,1192,5.0,1512259200
3284,1192,5.0,1489708800
5416,1192,5.0,1478044800
1988,1192,5.0,1474070400
551,1192,5.0,1474070400
9347,1192,5.0,1448582400
771,1192,5.0,1448582400
5572,1192,4.0,1440633600
6091,1192,5.0,1437955200
280,1192,5.0,1437004800
7159,764,2.0,1515456000
6304,764,5.0,1502841600
291,764,2.0,1488672000
6957,764,3.0,1483401600
7579,764,4.0,1482710400
9470,764,3.0,1482710400
6377,764,3.0,1479254400
6551,764,4.0,1474675200
7419,764,5.0,1470528000
3497,764,4.0,1470528000
7909,764,4.0,1470182400
7195,764,4.0,1469750400
4996,944,5.0,1511740800
5106,944,5.0,1511740800
2,944,5.0,1511740800
2370,944,5.0,1511740800
2264,944,5.0,1511740800
657,944,5.0,1511740800
3835,944,5.0,1511740800
3429,944,5.0,1511740800
3447,944,1.0,1511740800
204,944,5.0,1511740800
4561,944,5.0,1493942400
4674,944,5.0,1493942400
8608,708,5.0,1512000000
7821,708,5.0,1512000000
7243,708,1.0,1506384000
8882,708,5.0,1506384000
621,708,4.0,1501718400
3316,708,1.0,1501718400
5563,708,4.0,1496102400
6304,708,5.0,1491264000
8327,708,2.0,1475971200
7946,708,5.0,1475971200
4831,708,5.0,1469836800
7411,708,1.0,1469836800
4345,1315,5.0,1508284800
5441,1315,5.0,1507852800
4706,1315,5.0,1504051200
3241,1315,5.0,1495238400
728,1315,5.0,1485820800
8594,1315,3.0,1485820800
1168,1315,5.0,1485648000
6452,1315,5.0,1485561600
7623,1315,5.0,1485561600
6304,1315,2.0,1485475200
5465,1315,5.0,1485475200
5427,1315,5.0,1485475200
8374,637,4.0,1528588800
7853,637,2.0,1526342400
9285,637,1.0,1525219200
210,637,3.0,1524441600
3014,637,1.0,1524441600
8424,637,3.0,1524355200
8301,637,3.0,1524355200
8853,637,2.0,1521331200
4507,637,2.0,1521331200
4972,637,2.0,1521331200
1970,637,3.0,1521331200
5904,637,4.0,1518393600
2284,126,5.0,1520467200
1293,126,5.0,1504569600
9233,126,5.0,1504569600
3701,126,5.0,1500681600
7646,126,5.0,1500681600
8886,126,5.0,1500681600
2246,126,5.0,1493337600
8420,126,5.0,1493337600
6834,126,5.0,1476489600
1760,126,5.0,1475193600
6304,126,5.0,1472860800
6056,126,5.0,1472860800
6810,1366,3.0,1534896000
9599,1366,4.0,1534896000
1889,1366,4.0,1526256000
9299,1366,5.0,1480032000
6412,1366,5.0,1480032000
9462,1366,5.0,1480032000
6906,1366,5.0,1457654400
282,1366,5.0,1457568000
474,1366,3.0,1450483200
6304,1366,5.0,1449273600
3085,1366,3.0,1448582400
2240,1366,5.0,1448582400
463,1015,5.0,1503273600
6184,1015,5.0,1490832000
6851,1015,5.0,1487894400
1433,1015,5.0,1482883200
6226,1015,5.0,1457395200
7107,1015,5.0,1457395200
3944,1015,5.0,1443398400
9379,1015,5.0,1438128000
2442,1015,5.0,1435190400
7917,1015,5.0,1435190400
5187,1015,5.0,1435190400
572,1015,5.0,1435190400
9198,1350,5.0,1535155200
568,1350,4.0,1535155200
8006,1350,3.0,1525392000
5700,1350,1.0,1520380800
3686,1350,5.0,1492992000
8646,1350,5.0,1471910400
373,1350,3.0,1469750400
9222,1350,4.0,1469232000
7254,1350,5.0,1468454400
112,1350,5.0,1467936000
5384,1350,5.0,1467331200
1867,1350,5.0,1466812800
5859,673,5.0,1509926400
3842,673,5.0,1488844800
1757,673,4.0,1474416000
939,673,5.0,1464048000
5398,673,5.0,1464048000
2205,673,5.0,1464048000
8835,673,5.0,1464048000
567,673,5.0,1464048000
1176,673,5.0,1464048000
4802,673,5.0,1464048000
4369,673,1.0,1464048000
8760,673,5.0,1464048000
8567,1250,4.0,1519257600
3165,1250,5.0,1517529600
9171,1250,4.0,1493942400
4472,1250,5.0,1465084800
4152,1250,5.0,1460419200
5862,1250,5.0,1449705600
6268,1250,5.0,1439424000
9123,1250,5.0,1439424000
5633,1250,4.0,1437350400
6304,1250,4.0,1421539200
5701,1250,5.0,1413244800
6265,1250,5.0,1413072000
9337,1278,5.0,1436313600
6151,1278,5.0,1436313600
6304,1278,5.0,1419984000
1996,1278,5.0,1419984000
728,1278,5.0,1419984000
101,1278,5.0,1419984000
170,1278,5.0,1419984000
1103,1278,5.0,1419984000
557,1278,5.0,1419984000
8084,1278,5.0,1419984000
4649,1278,5.0,1419984000
2635,1278,5.0,1419984000
6304,382,5.0,1417392000
5022,382,5.0,1417392000
5769,382,4.0,1417392000
2572,382,3.0,1417392000
1613,382,5.0,1417392000
3701,382,5.0,1417392000
9020,382,5.0,1417392000
7646,382,5.0,1417392000
8657,382,5.0,1417392000
1395,382,5.0,1417392000
734,382,4.0,1417392000
4886,382,2.0,1417392000
5813,678,3.0,1454371200
2475,678,4.0,1447718400
429,678,4.0,1447718400
8287,678,5.0,1447718400
851,678,5.0,1446163200
2542,678,4.0,1446163200
7811,678,4.0,1439769600
5389,678,4.0,1438128000
2849,678,5.0,1438128000
1958,678,3.0,1438128000
4946,678,4.0,1437436800
4852,678,5.0,1435190400
5196,1196,5.0,1406592000
3127,1196,5.0,1406592000
477,1196,5.0,1406592000
5402,1196,5.0,1406592000
6147,1196,5.0,1406592000
3096,1196,5.0,1406592000
8257,1196,5.0,1406592000
7058,1196,5.0,1406592000
2353,1196,5.0,1406592000
4290,1196,5.0,1403740800
3483,1196,5.0,1402012800
4509,1196,5.0,1399680000
6304,330,5.0,1371340800
4473,330,5.0,1371340800
8047,330,5.0,1371340800
4160,330,5.0,1362441600
424,330,5.0,1361750400
1533,330,5.0,1361750400
1284,330,4.0,1361750400
2481,330,5.0,1361750400
3076,330,5.0,1361750400
5568,330,3.0,1361750400
5679,330,5.0,1361750400
5449,330,5.0,1361750400
9195,1171,5.0,1447545600
1117,1171,3.0,1406851200
8670,1171,5.0,1404000000
2078,1171,5.0,1404000000
9554,1171,5.0,1400803200
3479,1171,5.0,1398643200
5212,1171,5.0,1398643200
4420,1171,5.0,1380844800
6601,1171,4.0,1376611200
9196,1171,4.0,1375142400
5106,1171,5.0,1374192000
2966,1171,5.0,1374192000
4734,447,4.0,1525219200
3929,447,4.0,1496361600
2676,447,4.0,1496361600
2091,447,5.0,1494720000
3196,447,4.0,1494720000
1554,447,4.0,1489795200
8541,447,4.0,1489622400
523,447,4.0,1489622400
3470,447,5.0,1488240000
5519,447,4.0,1485561600
3026,447,4.0,1485561600
7138,447,3.0,1485216000
6540,80,5.0,1426809600
661,80,5.0,1414022400
1874,80,5.0,1413158400
3667,80,5.0,1392854400
3729,80,5.0,1388966400
148,80,3.0,1379462400
5213,80,5.0,1369267200
9538,80,1.0,1365379200
557,80,5.0,1354665600
5435,80,2.0,1354579200
7379,80,5.0,1354233600
6114,80,5.0,1353456000
4930,1115,4.0,1376352000
7031,1115,5.0,1376352000
7069,1115,5.0,1372723200
838,1115,5.0,1368835200
7670,1115,3.0,1362096000
7713,1115,4.0,1362009600
5797,1115,4.0,1357430400
2946,1115,2.0,1356825600
1106,1115,5.0,1356825600
9455,1115,5.0,1353628800
3347,1115,5.0,1349740800
1155,1115,5.0,1343088000
6754,193,5.0,1445385600
2672,193,5.0,1441238400
4946,193,5.0,1441238400
7259,193,5.0,1441238400
5548,193,5.0,1441238400
1606,193,5.0,1441238400
8838,193,5.0,1441238400
3738,193,5.0,1386720000
6221,193,4.0,1386720000
8066,193,5.0,1386720000
6740,193,3.0,1386720000
8988,193,5.0,1381881600
1473,530,5.0,1523923200
3089,530,5.0,1520294400
1237,530,5.0,1507075200
3037,530,5.0,1507075200
2499,530,5.0,1507075200
7998,530,5.0,1507075200
1621,530,5.0,1507075200
135,530,5.0,1505520000
4276,530,5.0,1505433600
8136,530,5.0,1504656000
3725,530,5.0,1504656000
7346,530,5.0,1504483200
1572,329,5.0,1490054400
1981,329,4.0,1452988800
4656,329,4.0,1452211200
4182,329,5.0,1443744000
8855,329,1.0,1436054400
590,329,4.0,1416960000
544,329,2.0,1415232000
6643,329,4.0,1414108800
6068,329,5.0,1407110400
1832,329,5.0,1405555200
1305,329,5.0,1390867200
1232,329,5.0,1387238400
2679,9,2.0,1524787200
8105,9,4.0,1520035200
6457,9,5.0,1519344000
8408,9,5.0,1512864000
5262,9,3.0,1503705600
1681,9,5.0,1502928000
5741,9,5.0,1502928000
211,9,5.0,1502668800
4536,9,3.0,1497657600
2504,9,5.0,1484438400
7496,9,5.0,1484438400
3830,9,1.0,1465516800
3783,394,4.0,1531267200
8914,394,5.0,1523404800
8110,394,5.0,1523404800
1125,394,5.0,1515715200
5529,394,5.0,1514937600
4582,394,3.0,1513296000
2735,394,5.0,1508976000
1996,394,5.0,1507766400
7767,394,5.0,1507766400
7590,394,2.0,1506297600
3185,394,5.0,1505692800
7464,394,3.0,1501718400
8764,70,5.0,1534118400
8148,70,5.0,1534118400
1381,70,5.0,1534118400
2650,70,5.0,1534118400
8896,70,5.0,1507248000
4710,70,5.0,1507248000
3150,70,5.0,1507248000
6504,70,5.0,1507248000
5851,70,5.0,1507248000
1773,70,5.0,1507248000
1996,70,5.0,1502064000
6214,70,5.0,1502064000
8766,665,5.0,1521590400
1914,665,5.0,1521590400
1519,665,4.0,1521331200
3345,665,5.0,1521331200
9391,665,5.0,1519948800
5386,665,5.0,1519257600
2047,665,3.0,1519257600
2543,665,5.0,1508889600
9630,665,5.0,1508889600
1996,665,4.0,1499558400
8140,665,5.0,1499558400
5662,665,4.0,1499558400
361,401,5.0,1532304000
1380,401,5.0,1531872000
4558,401,4.0,1521072000
5410,401,5.0,1519948800
4894,401,5.0,1507939200
2610,401,5.0,1482278400
7629,401,5.0,1480032000
2825,401,5.0,1470960000
310,401,5.0,1468022400
8423,401,5.0,1467331200
1275,401,5.0,1457568000
3942,401,1.0,1444003200
1298,531,5.0,1484784000
5398,531,5.0,1484179200
8835,531,5.0,1484179200
567,531,5.0,1484179200
9562,531,5.0,1484179200
1176,531,5.0,1484179200
5236,531,5.0,1484179200
3149,531,5.0,1484179200
7199,531,5.0,1484179200
6535,531,5.0,1483833600
6549,531,4.0,1483833600
3460,531,4.0,1483833600
7220,1094,5.0,1439769600
2458,1094,5.0,1439769600
1066,1094,5.0,1439769600
5398,1094,3.0,1439769600
8835,1094,3.0,1439769600
567,1094,3.0,1439769600
1176,1094,3.0,1439769600
526,1094,5.0,1439769600
375,1094,5.0,1439769600
3664,1094,4.0,1439769600
1964,1094,5.0,1439769600
4246,1094,4.0,1439769600
6470,369,5.0,1526515200
4432,369,5.0,1502236800
7917,369,5.0,1495670400
9112,369,5.0,1495670400
4303,369,5.0,1489017600
1810,369,5.0,1432598400
7220,369,4.0,1428796800
2543,369,5.0,1428796800
1750,369,5.0,1428796800
9253,369,5.0,1428796800
4055,369,5.0,1428796800
8870,369,4.0,1408752000
7118,1120,5.0,1530144000
4618,1120,5.0,1524960000
5276,1120,5.0,1517097600
494,1120,5.0,1517097600
7513,1120,5.0,1517097600
186,1120,4.0,1517097600
7791,1120,5.0,1498521600
8382,1120,5.0,1469923200
8386,1120,5.0,1461974400
2910,1120,5.0,1461974400
8383,1120,5.0,1460505600
9106,1120,5.0,1458777600
249,494,5.0,1503014400
7787,494,5.0,1488672000
1996,494,5.0,1473465600
5992,494,5.0,1473465600
1032,494,5.0,1473465600
8551,494,5.0,1433462400
3026,494,5.0,1433462400
4284,494,5.0,1433462400
5398,494,5.0,1433462400
8835,494,5.0,1433462400
567,494,5.0,1433462400
5171,494,5.0,1433462400
7145,228,5.0,1524182400
3761,228,5.0,1524182400
9527,228,5.0,1524182400
2059,228,5.0,1519257600
2519,228,5.0,1519171200
565,228,5.0,1518998400
7741,228,5.0,1512604800
3307,228,5.0,1512604800
5407,228,5.0,1512604800
4901,228,5.0,1511654400
5385,228,5.0,1509667200
8686,228,5.0,1509667200
6191,253,5.0,1522454400
8955,253,3.0,1522454400
8209,253,3.0,1519171200
4428,253,3.0,1505952000
2075,253,2.0,1499472000
3293,253,5.0,1496793600
6037,253,2.0,1484697600
4291,253,2.0,1480550400
477,253,4.0,1479081600
3931,253,5.0,1479081600
4173,253,3.0,1478304000
815,253,3.0,1478304000
1996,1153,5.0,1462838400
5895,1153,4.0,1462838400
2660,1153,5.0,1462838400
4011,1153,1.0,1462838400
8155,1153,5.0,1458086400
7811,1153,5.0,1451088000
8928,1153,3.0,1451088000
5974,1153,5.0,1451088000
9299,1153,5.0,1451088000
6412,1153,5.0,1451088000
7582,1153,5.0,1451088000
7828,1153,5.0,1451088000
7448,378,5.0,1518134400
4996,378,5.0,1518134400
910,378,5.0,1505865600
6365,378,5.0,1505865600
1135,378,5.0,1485648000
5277,378,5.0,1485648000
1297,378,5.0,1481932800
2215,378,5.0,1481932800
2311,378,5.0,1481932800
7589,378,5.0,1481068800
5019,378,5.0,1480982400
9562,378,5.0,1480204800
8877,818,3.0,1533686400
6390,818,5.0,1533686400
5867,818,4.0,1525305600
9429,818,5.0,1520380800
3473,818,4.0,1519948800
7994,818,4.0,1518566400
1266,818,4.0,1512518400
7168,818,5.0,1512518400
2891,818,4.0,1509926400
5507,818,4.0,1509926400
6883,818,3.0,1501286400
7811,818,4.0,1497225600
9608,918,4.0,1527292800
5364,918,4.0,1430352000
2205,918,4.0,1430352000
5666,918,5.0,1430352000
1729,918,4.0,1430352000
4584,918,4.0,1430352000
2695,918,4.0,1430352000
1392,918,4.0,1430352000
8345,918,4.0,1414281600
3460,918,4.0,1412726400
4462,918,4.0,1412726400
7869,918,5.0,1412553600
2324,403,3.0,1493078400
88,403,5.0,1454976000
5209,403,5.0,1437177600
2682,403,5.0,1421366400
2993,403,5.0,1421366400
7220,403,5.0,1410393600
5409,403,4.0,1408579200
7713,403,5.0,1406592000
1295,403,5.0,1404950400
6075,403,5.0,1399334400
212,403,4.0,1398643200
6359,403,4.0,1394236800
3086,326,5.0,1529539200
3972,326,5.0,1523664000
332,326,4.0,1523404800
5637,326,5.0,1518652800
3353,326,5.0,1517788800
1569,326,5.0,1514937600
5306,326,5.0,1513814400
317,326,5.0,1510012800
2629,326,5.0,1508457600
1067,326,5.0,1507507200
691,326,5.0,1501200000
9542,326,5.0,1500249600
5648,146,2.0,1492041600
3318,146,5.0,1461024000
4735,146,3.0,1460764800
6054,146,5.0,1460764800
1476,146,5.0,1458864000
1253,146,2.0,1457222400
6683,146,5.0,1456099200
2438,146,2.0,1433894400
9089,146,3.0,1431043200
9166,146,3.0,1416873600
7520,146,5.0,1415836800
8728,146,4.0,1415318400
4674,363,5.0,1528416000
1916,363,5.0,1521417600
1248,363,5.0,1521417600
4553,363,5.0,1521417600
1893,363,5.0,1517529600
1188,363,5.0,1517529600
6918,363,5.0,1513382400
9055,363,5.0,1513382400
9171,363,5.0,1502841600
5887,363,5.0,1499817600
5159,363,5.0,1471910400
4104,363,5.0,1455667200
5368,1191,4.0,1521936000
3229,1191,5.0,1454803200
2943,1191,5.0,1454803200
7062,1191,5.0,1406505600
6759,1191,5.0,1406505600
4040,1191,5.0,1406505600
7385,1191,5.0,1397606400
705,1191,5.0,1397606400
6709,1191,5.0,1397606400
9112,1191,5.0,1397606400
5713,1191,5.0,1397606400
4459,1191,5.0,1397606400
3955,1033,3.0,1527811200
2242,1033,4.0,1512691200
1453,1033,5.0,1491091200
5308,1033,4.0,1485388800
4726,1033,4.0,1483574400
3555,1033,3.0,1473379200
2104,1033,4.0,1471132800
7667,1033,5.0,1469664000
4483,1033,5.0,1468540800
7911,1033,5.0,1466553600
