B000RWJQRE,A2I68YUPOE32TF,5.0,1383609600
B00E3QICM0,A2DL61Q3YPXBJ5,5.0,1428796800
B0002F4TN2,A2DL61Q3YPXBJ5,3.0,1425859200
B0002H06X2,A2DL61Q3YPXBJ5,5.0,1423958400
B00646MZHK,A2DL61Q3YPXBJ5,5.0,1423958400
B00HYMEQ8E,A2DL61Q3YPXBJ5,2.0,1423958400
B0010TIWAK,A2DL61Q3YPXBJ5,4.0,1423958400
B001037U1S,A2DL61Q3YPXBJ5,5.0,1394409600
B007HB0OL0,A2DL61Q3YPXBJ5,5.0,1394409600
B00000J50W,A2DL61Q3YPXBJ5,5.0,1393459200
B000M3DZHA,A2DL61Q3YPXBJ5,5.0,1393459200
B004NAOT82,A2DL61Q3YPXBJ5,5.0,1393459200
B0002E1VOI,A2DL61Q3YPXBJ5,5.0,1383350400
B001VS3V92,A3N0P5AAMP6XD2,5.0,1507939200
B01D53LFO8,A3N0P5AAMP6XD2,4.0,1507939200
B006X0RUZY,A3N0P5AAMP6XD2,4.0,1487548800
B00MX3OO1S,A3N0P5AAMP6XD2,3.0,1486252800
B00961XNOO,A3N0P5AAMP6XD2,4.0,1485388800
B00CAKLYDK,A3N0P5AAMP6XD2,3.0,1485388800
B0002D0E9M,A3N0P5AAMP6XD2,3.0,1484784000
B004C4UQZE,A3N0P5AAMP6XD2,3.0,1484784000
B009ZX8ZJG,A3N0P5AAMP6XD2,4.0,1484784000
B001NPDRKG,A3N0P5AAMP6XD2,4.0,1484784000
B002C4QWXQ,A3N0P5AAMP6XD2,4.0,1484697600
B000MJ406Y,A3N0P5AAMP6XD2,5.0,1484265600
B00C1QJEH6,A2H629SI5VJGRM,5.0,1398556800
B003U3D14G,A2H629SI5VJGRM,5.0,1391472000
B00B1YOENI,A2H629SI5VJGRM,5.0,1385683200
B0002CZTI4,A2H629SI5VJGRM,5.0,1381276800
B0002H0H68,A2H629SI5VJGRM,5.0,1380067200
B00BDFQCXA,A2H629SI5VJGRM,5.0,1376870400
B00BQ6KSNQ,A2H629SI5VJGRM,5.0,1369180800
B00BQ6KSKO,A2H629SI5VJGRM,3.0,1367712000
B0002E38B2,A2H629SI5VJGRM,5.0,1363132800
B0063DZ4T0,A2H629SI5VJGRM,5.0,1355097600
B0026XH89A,A2H629SI5VJGRM,5.0,1327536000
B001AG1WNW,A2H629SI5VJGRM,5.0,1323129600
B004LWH79A,A2XXBZPQT5EXHV,5.0,1523404800
B00A270MZO,A2XXBZPQT5EXHV,5.0,1521072000
B01FRIYQY0,A2XXBZPQT5EXHV,5.0,1493337600
B00MEQSLNG,A2XXBZPQT5EXHV,2.0,1473552000
B01G15DHHA,A2XXBZPQT5EXHV,5.0,1471132800
B01H9V5CDW,A2XXBZPQT5EXHV,5.0,1470787200
B014F7BO58,A2XXBZPQT5EXHV,2.0,1465344000
B018K4U0Z2,A2XXBZPQT5EXHV,4.0,1464220800
B01AS6T6G4,A2XXBZPQT5EXHV,4.0,1459382400
B0179BJX78,A2XXBZPQT5EXHV,5.0,1458950400
B01BO6GRGY,A2XXBZPQT5EXHV,5.0,1457136000
B017SQNEQA,A2XXBZPQT5EXHV,5.0,1455235200
B000PTF0E2,A6FIAB28IS79,5.0,1505865600
B01421GQ1E,A6FIAB28IS79,5.0,1505606400
B001PPXFAG,A6FIAB28IS79,4.0,1504915200
B00079DRUO,A6FIAB28IS79,4.0,1461628800
B003R7KUHG,A6FIAB28IS79,4.0,1461283200
B018RNKVKA,A6FIAB28IS79,4.0,1457740800
B000KW2YEI,A6FIAB28IS79,4.0,1448150400
B004YM1VXA,A6FIAB28IS79,5.0,1439769600
B00ACFAULC,A6FIAB28IS79,5.0,1424044800
B00HBN6T1I,A6FIAB28IS79,3.0,1423872000
B005EHILV4,A6FIAB28IS79,4.0,1370649600
B002GHBYZ0,A6FIAB28IS79,4.0,1356998400
B00X31IG3G,A17V6IWPTMUXXY,5.0,1494115200
B00EKUUG5K,A17V6IWPTMUXXY,5.0,1492473600
B00004UE29,A17V6IWPTMUXXY,5.0,1484524800
B001943W4C,A17V6IWPTMUXXY,3.0,1439251200
B0012Q7B5S,A17V6IWPTMUXXY,4.0,1429574400
B0012Q9DTK,A17V6IWPTMUXXY,4.0,1429574400
B0012QB6AO,A17V6IWPTMUXXY,4.0,1429574400
B0002D00TG,A17V6IWPTMUXXY,2.0,1426982400
B0002D013Q,A17V6IWPTMUXXY,5.0,1426723200
B0002CZVAU,A17V6IWPTMUXXY,4.0,1404259200
B0002KZ6LQ,A17V6IWPTMUXXY,5.0,1402185600
B000V8AWF4,A17V6IWPTMUXXY,5.0,1399852800
B00GRN4WE4,A3S8OMYTK534I3,5.0,1528416000
B0155I8JOA,A3S8OMYTK534I3,5.0,1528416000
B015TJ34W2,A3S8OMYTK534I3,5.0,1528416000
B0023GP8YC,A3S8OMYTK534I3,5.0,1525392000
B015TJ3RD8,A3S8OMYTK534I3,5.0,1513555200
B0170NTTM4,A3S8OMYTK534I3,5.0,1510272000
B000637LVC,A3S8OMYTK534I3,5.0,1505174400
B0002L50IY,A3S8OMYTK534I3,5.0,1496880000
B000VPLHZQ,A3S8OMYTK534I3,5.0,1496880000
B00BGCTVL0,A3S8OMYTK534I3,5.0,1496880000
B00GQNRXFK,A3S8OMYTK534I3,5.0,1496880000
B0054JTHCO,A3S8OMYTK534I3,5.0,1495152000
B00E9EC2K4,A3EWG5C5KW5W9C,1.0,1490832000
B003OSO2AY,A3EWG5C5KW5W9C,1.0,1490832000
B00UYFIXI2,A3EWG5C5KW5W9C,1.0,1490832000
B014QXZZK6,A3EWG5C5KW5W9C,1.0,1490832000
B00I4DHCV0,A3EWG5C5KW5W9C,5.0,1487894400
B0002D00TG,A3EWG5C5KW5W9C,5.0,1482624000
B00NMEYUPM,A3EWG5C5KW5W9C,5.0,1482537600
B017DBCZJW,A3EWG5C5KW5W9C,3.0,1480636800
B00NHQB0LM,A3EWG5C5KW5W9C,4.0,1480291200
B00ZTLR828,A3EWG5C5KW5W9C,5.0,1478908800
B007IE5ODO,A3EWG5C5KW5W9C,5.0,1473724800
B00WRI3XYI,A3EWG5C5KW5W9C,5.0,1469232000
B00UN8O5VO,AFS3FQR5JSDVJ,4.0,1505865600
B00AFOMX7O,AFS3FQR5JSDVJ,4.0,1501286400
B00HFP2JUW,AFS3FQR5JSDVJ,5.0,1459123200
B00B1FFPYO,AFS3FQR5JSDVJ,5.0,1412726400
B000J5Y282,AFS3FQR5JSDVJ,5.0,1402012800
B00EDHWLFI,AFS3FQR5JSDVJ,1.0,1401321600
B00DVM389Y,AFS3FQR5JSDVJ,5.0,1398297600
B007JLG5JI,AFS3FQR5JSDVJ,5.0,1398211200
B0002D0N7K,AFS3FQR5JSDVJ,5.0,1397174400
B0002D0DWK,AFS3FQR5JSDVJ,5.0,1396915200
B0002D0I34,AFS3FQR5JSDVJ,5.0,1396915200
B0002II7WS,AFS3FQR5JSDVJ,5.0,1396915200
B00VNSOK2C,AJGIN15VFGXBG,5.0,1532131200
B014VK22IM,AJGIN15VFGXBG,3.0,1524960000
B00076XOXC,AJGIN15VFGXBG,5.0,1523923200
B00BS4TR6A,AJGIN15VFGXBG,5.0,1523664000
B00BN9A96W,AJGIN15VFGXBG,4.0,1522195200
B0002D08VG,AJGIN15VFGXBG,5.0,1521849600
B00T2DYX7W,AJGIN15VFGXBG,4.0,1519862400
B00L8ETWVA,AJGIN15VFGXBG,4.0,1518048000
B00QT1E3K2,AJGIN15VFGXBG,5.0,1504828800
B00ND1K8T6,AJGIN15VFGXBG,5.0,1502323200
B000J5Y214,AJGIN15VFGXBG,1.0,1501718400
B0058GZTVG,AJGIN15VFGXBG,4.0,1467331200
B01CSAJA3W,A2PD27UKAD3Q00,5.0,1531180800
B000B6FBA2,A2PD27UKAD3Q00,5.0,1481068800
B014U5ETC0,A2PD27UKAD3Q00,5.0,1451952000
B016CP76E4,A2PD27UKAD3Q00,5.0,1451952000
B00QSY3TEQ,A2PD27UKAD3Q00,4.0,1419984000
B00L1LL7DQ,A2PD27UKAD3Q00,5.0,1410393600
B0002E1NNC,A2PD27UKAD3Q00,5.0,1409356800
B0002E1NWI,A2PD27UKAD3Q00,5.0,1409356800
B00J4TBMVO,A2PD27UKAD3Q00,5.0,1409356800
B00JBIVXGC,A2PD27UKAD3Q00,5.0,1409356800
B0002GMG1I,A2PD27UKAD3Q00,5.0,1408924800
B004XNK7AI,A2PD27UKAD3Q00,5.0,1403308800
B00BKB070G,A9GIGJUB98JNR,4.0,1509753600
B0090JKP2A,A9GIGJUB98JNR,2.0,1501891200
B01H3D0LFK,A9GIGJUB98JNR,5.0,1493251200
B00TR3EX4K,A9GIGJUB98JNR,5.0,1480550400
B005QXY4DA,A9GIGJUB98JNR,4.0,1475452800
B014A1BVZM,A9GIGJUB98JNR,4.0,1474502400
B01B1JHTGG,A9GIGJUB98JNR,4.0,1473811200
B00A8EVE8U,A9GIGJUB98JNR,5.0,1473120000
B000P5OUE2,A9GIGJUB98JNR,3.0,1465430400
B00FLXNM9M,A9GIGJUB98JNR,4.0,1464566400
B019JD0YSQ,A9GIGJUB98JNR,4.0,1459036800
B016LHFZI2,A9GIGJUB98JNR,3.0,1456099200
B00ZI3OQC2,AHE4RU04NVDHR,3.0,1534550400
B000SHQ1QC,AHE4RU04NVDHR,5.0,1525651200
B0002D0E9M,AHE4RU04NVDHR,5.0,1506988800
B00923G9Q0,AHE4RU04NVDHR,5.0,1506988800
B00U49CFUA,AHE4RU04NVDHR,4.0,1506988800
B00GRPIT3C,AHE4RU04NVDHR,4.0,1506988800
B00499G85Y,AHE4RU04NVDHR,3.0,1503792000
B0002D0CQC,AHE4RU04NVDHR,5.0,1502841600
B00K5A2ST6,AHE4RU04NVDHR,4.0,1502841600
B0117TLSZS,AHE4RU04NVDHR,5.0,1502841600
B001PGXKC8,AHE4RU04NVDHR,5.0,1467590400
B0002D017M,AHE4RU04NVDHR,5.0,1454630400
B00B1YOENI,A1LS2UXHG1BYRG,5.0,1389571200
B0009G1E0K,A1LS2UXHG1BYRG,1.0,1386806400
B003GEF0YS,A1LS2UXHG1BYRG,5.0,1386806400
B00095VIMU,A1LS2UXHG1BYRG,5.0,1369699200
B000EEJI00,A1LS2UXHG1BYRG,5.0,1369699200
B000HQMS2U,A1LS2UXHG1BYRG,5.0,1362009600
B005H3LUT0,A1LS2UXHG1BYRG,5.0,1361491200
B0002E37PY,A1LS2UXHG1BYRG,5.0,1359158400
B0002E3830,A1LS2UXHG1BYRG,5.0,1359158400
B0002E38B2,A1LS2UXHG1BYRG,5.0,1359158400
B0002E382Q,A1LS2UXHG1BYRG,5.0,1359158400
B001H3EV9K,A1LS2UXHG1BYRG,4.0,1349395200
B00006HO3L,A2KI91IR3RA7D0,5.0,1427155200
B0037M62KA,A2KI91IR3RA7D0,4.0,1420848000
B006H5119Q,A2KI91IR3RA7D0,4.0,1411430400
B00LO3K5WA,A2KI91IR3RA7D0,4.0,1381795200
B004Y64UEI,A2KI91IR3RA7D0,4.0,1380240000
B000XZZFIO,A2KI91IR3RA7D0,4.0,1379808000
B0018TDGF8,A2KI91IR3RA7D0,4.0,1379548800
B002ZSE9ES,A2KI91IR3RA7D0,4.0,1377388800
B00IFHCOAE,A2KI91IR3RA7D0,5.0,1357862400
B0079KQEOK,A2KI91IR3RA7D0,4.0,1357516800
B0002E4Z8M,A2KI91IR3RA7D0,5.0,1354147200
B000KIPUQG,A2KI91IR3RA7D0,3.0,1348531200
B0080OLP3E,A3M1PLEYNDEYO8,5.0,1517184000
B00839Z3MA,A3M1PLEYNDEYO8,5.0,1495324800
B00D35CNL8,A3M1PLEYNDEYO8,5.0,1495324800
B0052745WK,A3M1PLEYNDEYO8,5.0,1495324800
B01H3D0LFK,A3M1PLEYNDEYO8,5.0,1487462400
B00DKAQGTG,A3M1PLEYNDEYO8,5.0,1469232000
B000P5OUE2,A3M1PLEYNDEYO8,5.0,1463961600
B00YJJ0H9C,A3M1PLEYNDEYO8,5.0,1463443200
B018K9K034,A3M1PLEYNDEYO8,5.0,1462320000
B019JD0YSQ,A3M1PLEYNDEYO8,5.0,1456444800
B00Y83UT4C,A3M1PLEYNDEYO8,5.0,1455840000
B00O4L3F9E,A3M1PLEYNDEYO8,5.0,1455321600
B01C4Q4L3O,A2A039TZMZHH9Y,5.0,1534032000
B0095DRRFO,A2A039TZMZHH9Y,5.0,1471564800
B00W7ZL4TM,A2A039TZMZHH9Y,5.0,1442966400
B00X2CKMNS,A2A039TZMZHH9Y,5.0,1442966400
B0002H0SA8,A2A039TZMZHH9Y,3.0,1420761600
B002X8Y4SQ,A2A039TZMZHH9Y,5.0,1406073600
B0052FSMAS,A2A039TZMZHH9Y,3.0,1406073600
B0002CZW3G,A2A039TZMZHH9Y,5.0,1398816000
B008V1O0IS,A2A039TZMZHH9Y,3.0,1398816000
B0002F6SGI,A2A039TZMZHH9Y,5.0,1363305600
B00004Y2UT,A2A039TZMZHH9Y,5.0,1356048000
B000068NW9,A2A039TZMZHH9Y,3.0,1356048000
B00ZR1PQ8S,AJNFQI3YR6XJ5,5.0,1534032000
B0002E3CK4,AJNFQI3YR6XJ5,5.0,1522800000
B0002H03YY,AJNFQI3YR6XJ5,5.0,1522800000
B0002H05BA,AJNFQI3YR6XJ5,5.0,1522800000
B0006LOBA8,AJNFQI3YR6XJ5,5.0,1522800000
B0002KZDIM,AJNFQI3YR6XJ5,5.0,1522800000
B000EEJAFS,AJNFQI3YR6XJ5,5.0,1522800000
B015FP52NY,AJNFQI3YR6XJ5,4.0,1522800000
B00UTUJ56G,AJNFQI3YR6XJ5,5.0,1471564800
B0002D0C5I,AJNFQI3YR6XJ5,5.0,1451088000
B002UAF1PW,AJNFQI3YR6XJ5,1.0,1372032000
B002M2N8HQ,AJNFQI3YR6XJ5,5.0,1372032000
B005SUS2YS,A2NYK9KWFMJV4Y,5.0,1504742400
B013PSAWW4,A2NYK9KWFMJV4Y,4.0,1502236800
B0002F73OO,A2NYK9KWFMJV4Y,5.0,1499558400
B00DDLSARS,A2NYK9KWFMJV4Y,5.0,1499299200
B00DDLV3TK,A2NYK9KWFMJV4Y,5.0,1498262400
B00DDLWOHK,A2NYK9KWFMJV4Y,5.0,1498176000
B00DDLSS4S,A2NYK9KWFMJV4Y,5.0,1497484800
B00DDLS686,A2NYK9KWFMJV4Y,5.0,1496707200
B00DDLWIG2,A2NYK9KWFMJV4Y,5.0,1496448000
B00DDLT4GY,A2NYK9KWFMJV4Y,4.0,1496361600
B01G4B2W54,A2NYK9KWFMJV4Y,5.0,1496102400
B00DDLQJUI,A2NYK9KWFMJV4Y,5.0,1496016000
B00005ML71,A1R53AIIG40UBJ,4.0,1520035200
B0037M62KA,A1R53AIIG40UBJ,2.0,1520035200
B0002D07A8,A1R53AIIG40UBJ,3.0,1520035200
B0013MS0RE,A1R53AIIG40UBJ,3.0,1520035200
B007IVUQX0,A1R53AIIG40UBJ,5.0,1520035200
B00ASV3JQS,A1R53AIIG40UBJ,3.0,1520035200
B00IJ23YS6,A1R53AIIG40UBJ,3.0,1520035200
B019MKKVZ2,A1R53AIIG40UBJ,3.0,1520035200
B01FK4P2US,A1R53AIIG40UBJ,4.0,1520035200
B00UN8O5VO,A1R53AIIG40UBJ,5.0,1483920000
B01B1JHEX4,A1R53AIIG40UBJ,5.0,1483920000
B0002DUPZU,A1R53AIIG40UBJ,3.0,1469750400
B00005ML71,A2G3VQU2GRN8BU,5.0,1516147200
B0009XH4HU,A2G3VQU2GRN8BU,4.0,1516147200
B00UA55VHM,A2G3VQU2GRN8BU,5.0,1516147200
B00GZ5FCVG,A2G3VQU2GRN8BU,5.0,1516147200
B00EIMZG46,A2G3VQU2GRN8BU,5.0,1429142400
B005C88XMC,A2G3VQU2GRN8BU,4.0,1413244800
B0026RDTPI,A2G3VQU2GRN8BU,5.0,1412121600
B0002E1O90,A2G3VQU2GRN8BU,5.0,1397606400
B00E0UEJ26,A2G3VQU2GRN8BU,4.0,1397606400
B000OR5928,A2G3VQU2GRN8BU,5.0,1381968000
B004PFWZHM,A2G3VQU2GRN8BU,5.0,1376524800
B0002E3FBA,A2G3VQU2GRN8BU,4.0,1367712000
B00005ML71,AH6BWZKE4FQ01,5.0,1514332800
B00KWIM2FG,AH6BWZKE4FQ01,5.0,1512259200
B0001MHYMO,AH6BWZKE4FQ01,5.0,1512259200
